prezzo,nome,carburante,cavalli,cilindrata,consumi,emissioni,potenza,serbatoio
26000.00,opel,Benzina,115,1.0,5.00,130.00,64.0,34.8
26000.00,opel,Benzina,90,1.0,5.00,130.00,64.0,34.8
26000.00,opel,Benzina,70,1.2,5.00,130.00,64.0,34.8
25578.00,opel,Benzina,70,1.2,5.00,130.00,64.0,34.8
13999.00,opel,Benzina,100,1.4,5.00,130.00,64.0,34.8
13999.00,opel,Benzina,87,1.4,5.00,130.00,64.0,34.8
13999.00,opel,Benzina,100,1.4,5.00,130.00,64.0,34.8
13999.00,opel,Benzina,87,1.4,5.00,130.00,64.0,34.8
13999.00,opel,Diesel,209,2.0,7.30,130.00,153.7,62.1
13999.00,opel,Diesel,260,2.0,7.30,130.00,153.7,62.1
13999.00,opel,Benzina,260,2.0,8.60,130.00,169.2,50.0
13999.00,opel,Diesel,170,1.6,4.50,130.00,120.0,70.0
49200.00,opel,Diesel,170,1.6,4.50,130.00,120.0,70.0
49200.00,opel,Diesel,200,1.6,4.50,130.00,120.0,70.0
49200.00,opel,Diesel,250,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,250,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,170,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,170,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,195,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,210,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,163,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,163,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,163,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,163,2.0,4.50,130.00,120.0,70.0
22900.00,opel,Diesel,140,2.0,4.90,130.00,145.0,56.0
22900.00,opel,Diesel,100,1.4,4.90,130.00,145.0,56.0
22900.00,opel,Diesel,120,1.4,4.90,130.00,145.0,56.0
22900.00,opel,Diesel,170,1.6,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,180,1.6,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,200,1.6,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,110,1.7,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,130,1.7,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,165,2.0,4.90,130.00,145.0,56.0
28040.00,opel,Diesel,195,2.0,4.90,130.00,145.0,56.0
28040.00,opel,Benzina,864,6.0,6.58,130.00,635.5,50.0
28040.00,opel,Benzina,730,6.0,20.10,130.00,537.0,50.0
28040.00,opel,Benzina,827,6.0,6.59,130.00,608.3,50.0
28040.00,opel,Benzina,150,7.3,6.59,130.00,443.0,50.0
3500000.00,pagani,Benzina,430,6.2,6.59,130.00,426.6,50.0
5500000.00,pagani,Benzina,580,6.2,6.59,130.00,426.6,50.0
5400000.00,pagani,Benzina,430,4.6,6.59,130.00,316.3,50.0
10000000.00,pagani,Benzina,102,1.5,6.40,130.00,75.0,45.0
159900.00,panoz,Benzina,91,1.3,6.10,130.00,75.8,50.0
159900.00,panoz,Benzina,91,1.3,6.10,130.00,75.8,50.0
65000.00,panoz,Benzina,103,1.5,6.10,130.00,75.8,50.0
92999.00,perodua,Benzina,103,1.5,6.10,130.00,75.8,50.0
4685.00,perodua,Ibrido-Benzina,132,1.2,6.59,130.00,101.4,40.9
4685.00,perodua,Ibrido-Benzina,132,1.2,6.59,130.00,101.4,40.9
4685.00,perodua,Ibrido-Benzina,101,1.2,6.59,130.00,101.4,40.9
4685.00,perodua,Ibrido-Benzina,132,1.5,6.59,130.00,101.4,40.9
46595.00,peugeot,Ibrido-Benzina,156,1.5,6.59,130.00,101.4,40.9
46595.00,peugeot,Ibrido-Benzina,138,1.5,6.59,130.00,101.4,40.9
46595.00,peugeot,Ibrido plug-in,150,1.2,3.50,27.00,147.1,50.0
46595.00,peugeot,Ibrido plug-in,130,1.5,3.50,27.00,147.1,50.0
46595.00,peugeot,Ibrido plug-in,150,1.6,3.50,27.00,147.1,50.0
46595.00,peugeot,Ibrido plug-in,150,1.6,3.50,27.00,147.1,50.0
71370.00,peugeot,Ibrido plug-in,360,1.6,3.50,27.00,147.1,50.0
71370.00,peugeot,Ibrido plug-in,150,1.2,3.50,40.00,147.1,50.0
71370.00,peugeot,Ibrido plug-in,130,1.5,3.50,40.00,147.1,50.0
71370.00,peugeot,Ibrido plug-in,150,1.6,3.50,40.00,147.1,50.0
71370.00,peugeot,Ibrido plug-in,150,1.6,3.50,40.00,147.1,50.0
82915.00,peugeot,Ibrido plug-in,360,1.6,3.50,40.00,147.1,50.0
82915.00,peugeot,Ibrido-Benzina,130,1.2,6.56,130.00,132.4,50.0
82915.00,peugeot,Ibrido-Benzina,130,1.5,6.56,130.00,132.4,50.0
82915.00,peugeot,Ibrido-Benzina,110,1.2,6.56,130.00,132.4,40.1
82915.00,peugeot,Ibrido-Benzina,130,1.2,6.56,130.00,132.4,40.1
27870.00,peugeot,Ibrido-Benzina,130,1.2,6.56,130.00,132.4,40.1
27870.00,peugeot,Ibrido-Benzina,130,1.5,6.56,130.00,132.4,40.1
50395.00,peugeot,Ibrido-Benzina,130,1.5,6.56,130.00,132.4,40.1
50395.00,peugeot,Ibrido-Benzina,180,1.6,6.56,130.00,132.4,40.1
50395.00,peugeot,Ibrido-Benzina,225,1.6,6.56,130.00,132.4,40.1
50395.00,peugeot,Diesel,130,1.2,5.30,130.00,132.4,53.0
50395.00,peugeot,Diesel,130,1.2,5.30,130.00,132.4,53.0
50395.00,peugeot,Diesel,180,1.6,5.30,130.00,132.4,53.0
50395.00,peugeot,Diesel,130,1.5,5.30,130.00,132.4,53.0
65657.00,peugeot,Diesel,130,1.5,5.30,130.00,132.4,53.0
65657.00,peugeot,Diesel,180,2.0,5.30,130.00,132.4,53.0
65657.00,peugeot,Diesel,82,1.2,7.00,130.00,73.5,50.0
65657.00,peugeot,Diesel,115,1.6,7.00,130.00,73.5,50.0
65657.00,peugeot,Diesel,115,1.6,7.00,130.00,73.5,50.0
65657.00,peugeot,Diesel,100,1.6,7.00,130.00,73.5,50.0
18000.00,peugeot,Diesel,150,1.6,5.30,130.00,82.0,60.2
18000.00,peugeot,Diesel,75,1.6,5.30,130.00,82.0,60.2
18000.00,peugeot,Diesel,111,1.6,5.30,130.00,82.0,60.2
18000.00,peugeot,Diesel,150,1.6,5.30,130.00,82.0,60.2
35200.00,peugeot,Diesel,150,1.6,5.30,130.00,82.0,60.2
35200.00,peugeot,Diesel,115,2.5,6.55,130.00,85.8,50.0
35200.00,peugeot,Diesel,115,2.5,6.55,130.00,85.8,50.0
35200.00,peugeot,Benzina,69,1.0,4.30,130.00,60.0,34.8
35200.00,peugeot,Benzina,69,1.0,4.30,130.00,60.0,34.8
33350.00,peugeot,Benzina,69,1.0,4.30,130.00,60.0,34.8
33350.00,peugeot,Benzina,82,1.2,4.30,130.00,60.0,34.8
11500.00,peugeot,Diesel,150,1.9,7.80,130.00,111.9,79.9
11500.00,peugeot,Diesel,150,1.9,7.80,130.00,111.9,79.9
11500.00,peugeot,Diesel,210,2.4,7.80,130.00,111.9,79.9
11500.00,peugeot,Diesel,210,2.4,7.80,130.00,111.9,79.9
30371.00,peugeot,Diesel,210,2.4,7.80,130.00,111.9,79.9
30371.00,peugeot,Diesel,111,1.2,6.54,113.00,95.6,51.1
30371.00,peugeot,Diesel,111,1.2,6.54,113.00,95.6,51.1
30371.00,peugeot,Diesel,100,1.5,6.54,113.00,95.6,51.1
30371.00,peugeot,Diesel,100,1.5,6.54,113.00,95.6,51.1
41400.00,peugeot,Diesel,130,1.5,6.54,113.00,95.6,51.1
41400.00,peugeot,Diesel,130,1.5,6.54,113.00,95.6,51.1
41400.00,peugeot,Diesel,130,1.5,6.54,113.00,95.6,51.1
41400.00,peugeot,Diesel,130,1.5,6.54,113.00,95.6,51.1
41400.00,peugeot,Ibrido-Benzina,177,1.6,6.54,130.00,132.0,40.1
41400.00,peugeot,Ibrido-Benzina,222,1.6,6.54,130.00,132.0,40.1
41400.00,peugeot,Ibrido-Benzina,131,1.6,6.54,130.00,132.0,40.1
41400.00,peugeot,Diesel,120,1.5,5.60,142.00,110.3,50.0
67990.00,peugeot,Diesel,120,1.5,5.60,142.00,110.3,50.0
67990.00,peugeot,Diesel,120,1.5,5.60,142.00,110.3,50.0
67990.00,peugeot,Diesel,120,1.5,5.60,142.00,110.3,50.0
59895.00,peugeot,Diesel,150,2.0,5.60,142.00,110.3,50.0
59895.00,peugeot,Diesel,150,2.0,5.60,142.00,110.3,50.0
59895.00,peugeot,Diesel,180,2.0,5.60,142.00,110.3,50.0
59895.00,peugeot,Diesel,180,2.0,5.60,142.00,110.3,50.0
59895.00,peugeot,Ibrido,600,2.0,6.54,130.00,441.3,50.0
59895.00,peugeot,Benzina,353,2.9,11.20,253.00,259.6,75.0
59895.00,peugeot,Benzina,474,4.0,12.40,282.00,348.6,90.1
59895.00,peugeot,Benzina,353,3.0,12.10,275.00,259.6,75.0
156500.00,polestar,Ibrido-Benzina,470,3.0,4.50,42.00,223.6,75.0
223200.00,porsche,Benzina,380,3.0,6.55,130.00,279.5,50.0
364700.00,porsche,Benzina,525,4.0,13.40,130.00,386.1,64.0
185054.00,porsche,Benzina,380,2.9,6.55,130.00,279.5,50.0
131224.00,porsche,Benzina,480,3.0,9.90,257.00,353.0,67.0
139773.00,porsche,Benzina,440,2.9,6.55,130.00,323.6,50.0
409000.00,porsche,Benzina,480,4.0,11.10,130.00,353.0,90.1
103257.00,porsche,Benzina,150,4.0,10.90,130.00,353.0,90.1
206900.00,porsche,Benzina,385,3.0,9.80,130.00,283.2,67.0
103257.00,porsche,Benzina,650,3.8,6.56,130.00,478.1,50.0
180000.00,porsche,Benzina,580,3.8,6.56,130.00,426.6,50.0
658988.00,porsche,Benzina,450,3.0,9.90,130.00,331.0,67.0
229800.00,porsche,Benzina,450,3.0,9.90,130.00,331.0,67.0
312100.00,porsche,Benzina,650,3.8,11.10,130.00,478.1,50.0
314839.00,porsche,Benzina,500,4.0,13.20,299.00,367.7,54.1
178500.00,porsche,Benzina,385,3.0,11.80,130.00,283.2,64.0
178500.00,porsche,Benzina,450,3.0,10.10,229.00,331.0,64.0
417600.00,porsche,Benzina,450,3.0,10.10,229.00,331.0,64.0
162338.00,porsche,Benzina,440,2.9,9.80,130.00,323.6,50.0
268793.00,porsche,Benzina,385,3.0,11.80,130.00,283.2,64.0
174000.00,porsche,Benzina,480,3.0,9.70,130.00,353.0,67.0
174000.00,porsche,Benzina,460,4.0,11.40,130.00,338.3,50.0
117500.00,porsche,Benzina,450,3.0,9.00,130.00,331.0,67.0
211100.00,porsche,Benzina,450,3.0,9.00,130.00,331.0,67.0
387700.00,porsche,Benzina,245,2.0,8.10,130.00,183.9,65.1
172900.00,porsche,Benzina,252,2.0,8.10,130.00,183.9,65.1
226400.00,porsche,Benzina,630,4.0,10.80,130.00,463.4,90.1
180000.00,porsche,Benzina,550,4.0,14.20,130.00,404.5,90.1
88187.00,porsche,Benzina,430,3.8,9.70,130.00,316.0,50.0
88187.00,porsche,Benzina,430,3.8,9.70,130.00,316.0,50.0
230000.00,porsche,Benzina,350,3.4,9.40,130.00,257.0,50.0
197950.00,porsche,Benzina,350,3.4,9.40,130.00,257.0,50.0
186946.00,porsche,Benzina,265,2.0,10.10,229.00,194.9,65.1
186946.00,porsche,Ibrido,680,4.0,5.00,130.00,500.1,50.0
218980.00,porsche,Ibrido-Benzina,680,4.0,4.50,38.00,381.7,79.9
218980.00,porsche,Benzina,400,4.0,10.80,130.00,294.2,50.0
137300.00,porsche,Mild Ibrido,739,4.0,4.00,46.00,440.6,70.0
1730000.00,porsche,Benzina,300,2.0,7.90,130.00,220.6,50.0
221206.00,porsche,Benzina,300,2.0,7.90,130.00,220.6,50.0
162350.00,porsche,Benzina,300,2.0,7.90,130.00,220.6,54.1
242238.00,porsche,Benzina,300,2.0,7.90,130.00,220.6,54.1
162350.00,porsche,Benzina,502,4.0,6.61,130.00,369.2,50.0
162350.00,porsche,Benzina,500,4.0,13.00,294.00,367.7,54.1
163650.00,porsche,Ibrido,416,3.0,5.00,130.00,306.0,50.0
163650.00,porsche,Benzina,460,4.0,11.40,130.00,338.3,50.0
395000.00,porsche,Benzina,350,2.5,7.30,130.00,257.4,50.0
162350.00,porsche,Benzina,350,2.5,7.30,130.00,257.4,50.0
1730000.00,porsche,Benzina,500,4.0,13.30,130.00,367.8,50.0
149000.00,porsche,Benzina,400,4.0,10.80,130.00,294.2,50.0
107950.00,porsche,Benzina,630,4.0,11.10,130.00,463.4,90.1
107950.00,porsche,Ibrido,680,4.0,5.00,130.00,404.5,50.0
450560.00,porsche,Diesel,422,4.0,6.80,130.00,310.4,50.0
163650.00,porsche,Benzina,550,4.0,9.50,130.00,404.5,50.0
203191.00,porsche,Ibrido-Benzina,560,2.9,4.50,130.00,323.6,79.9
211812.00,porsche,Benzina,350,2.5,7.30,130.00,257.4,54.1
143733.00,porsche,Benzina,350,2.5,7.30,130.00,257.4,54.1
211812.00,porsche,Benzina,440,2.9,8.30,130.00,323.6,50.0
143549.00,porsche,Ibrido-Benzina,739,4.0,4.50,45.00,440.6,70.0
1287000.00,porsche,Benzina,109,1.6,6.60,130.00,103.0,50.0
1287000.00,porsche,Benzina,109,1.6,6.60,130.00,103.0,50.0
143733.00,porsche,Benzina,140,1.6,6.60,130.00,103.0,50.0
1730000.00,porsche,Benzina,140,1.6,9.10,130.00,103.0,50.0
18990.00,proton,Benzina,156,1.6,6.80,130.00,115.1,50.0
18990.00,proton,Benzina,156,1.6,6.80,130.00,115.1,50.0
18990.00,proton,Benzina,156,1.6,6.62,130.00,115.1,50.0
22770.00,proton,Metano,383,5.7,6.62,130.00,285.6,121.1
22470.00,qoros,Metano,383,5.7,6.62,130.00,285.6,121.1
22470.00,qoros,Metano,410,6.4,6.62,130.00,285.6,121.1
27090.00,qoros,Metano,410,6.4,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,383,5.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,383,5.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,385,6.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,385,6.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,385,6.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Metano,385,6.7,6.62,130.00,285.6,121.1
175950.00,ram-trucks,Diesel,383,5.7,6.62,130.00,287.1,121.1
175950.00,ram-trucks,Diesel,383,5.7,6.62,130.00,287.1,121.1
175950.00,ram-trucks,Diesel,410,6.4,6.62,130.00,287.1,121.1
175950.00,ram-trucks,Diesel,410,6.4,6.62,130.00,287.1,121.1
177950.00,ram-trucks,Diesel,385,6.7,6.62,130.00,287.1,121.1
177950.00,ram-trucks,Diesel,385,6.7,6.62,130.00,287.1,121.1
177950.00,ram-trucks,Diesel,385,6.7,6.62,130.00,287.1,121.1
177950.00,ram-trucks,Diesel,385,6.7,6.62,130.00,287.1,121.1
177950.00,ram-trucks,Ibrido-Benzina,130,1.2,4.60,104.00,95.6,54.9
177950.00,ram-trucks,Ibrido-Benzina,140,1.3,4.70,105.00,69.1,50.0
177950.00,ram-trucks,Ibrido-Benzina,158,1.3,4.70,105.00,69.1,50.0
177950.00,ram-trucks,Ibrido-Benzina,143,1.6,4.70,105.00,69.1,50.0
48500.00,renault,Ibrido-Benzina,65,1.0,6.61,130.00,69.1,50.0
36150.00,renault,Ibrido-Benzina,145,1.6,6.61,130.00,69.1,50.0
36150.00,renault,Diesel,115,1.0,6.61,130.00,84.6,50.0
36150.00,renault,Diesel,140,1.3,6.61,130.00,84.6,50.0
22250.00,renault,Diesel,115,1.5,6.61,130.00,84.6,50.0
22250.00,renault,Ibrido,115,1.3,6.61,130.00,69.9,50.0
100000.00,renault,Ibrido,140,1.3,6.61,130.00,69.9,50.0
100000.00,renault,Ibrido,140,1.3,6.61,130.00,69.9,50.0
100000.00,renault,Ibrido,160,1.3,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,100,1.3,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,120,1.0,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,115,1.5,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,115,1.5,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,95,1.5,6.61,130.00,69.9,50.0
50500.00,renault,Ibrido,150,1.6,6.61,130.00,69.9,50.0
50500.00,renault,Elettrico,100,1.3,5.40,142.00,69.9,54.1
50500.00,renault,Elettrico,130,1.3,5.40,142.00,69.9,54.1
50500.00,renault,Elettrico,115,1.5,5.40,142.00,69.9,54.1
50500.00,renault,Elettrico,75,1.5,5.40,142.00,69.9,54.1
63990.00,renault,Elettrico,95,1.5,5.40,142.00,69.9,54.1
63990.00,renault,Elettrico,120,1.5,5.40,142.00,69.9,54.1
63990.00,renault,Ibrido,115,1.3,6.61,130.00,69.9,50.0
63990.00,renault,Ibrido,140,1.3,6.61,130.00,69.9,50.0
63990.00,renault,Ibrido,140,1.3,6.61,130.00,69.9,50.0
63990.00,renault,Ibrido,160,1.3,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,100,1.3,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,120,1.0,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,115,1.5,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,115,1.5,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,95,1.5,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido,150,1.6,6.61,130.00,69.9,50.0
90000.00,renault,Ibrido-Benzina,100,1.0,6.20,140.00,67.7,39.0
90000.00,renault,Ibrido-Benzina,91,1.0,6.20,140.00,67.7,39.0
90000.00,renault,Ibrido-Benzina,130,1.3,6.20,140.00,67.7,39.0
90000.00,renault,Ibrido-Benzina,140,1.3,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,130,1.3,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,140,1.3,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,154,1.3,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,100,1.0,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,115,1.5,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,95,1.5,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,115,1.5,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,143,1.6,6.20,140.00,67.7,39.0
41300.00,renault,Ibrido-Benzina,160,1.6,6.20,140.00,67.7,39.0
41300.00,renault,Diesel,150,1.7,5.40,130.00,139.7,60.2
41300.00,renault,Diesel,190,2.0,5.40,130.00,139.7,60.2
41300.00,renault,Elettrico,65,1.0,6.61,130.00,68.4,34.8
41300.00,renault,Elettrico,75,1.0,6.61,130.00,68.4,34.8
48500.00,renault,Elettrico,93,0.9,6.61,130.00,68.4,34.8
48500.00,renault,Elettrico,93,0.9,6.61,130.00,68.4,34.8
24427.00,renault,Elettrico,150,0.9,6.61,130.00,68.4,34.8
24427.00,renault,Diesel,160,1.3,5.60,146.00,147.1,50.0
24427.00,renault,Diesel,225,1.8,5.60,146.00,147.1,50.0
24427.00,renault,Diesel,120,1.7,5.60,146.00,147.1,50.0
24427.00,renault,Diesel,150,1.7,5.60,146.00,147.1,50.0
41990.00,renault,Diesel,160,2.0,5.60,146.00,147.1,50.0
41990.00,renault,Diesel,200,2.0,5.60,146.00,147.1,50.0
41990.00,renault,Diesel,115,1.7,6.60,130.00,110.3,54.9
41990.00,renault,Diesel,115,1.7,6.60,130.00,110.3,54.9
41990.00,renault,Diesel,150,1.7,6.60,130.00,110.3,54.9
41990.00,renault,Diesel,150,1.7,6.60,130.00,110.3,54.9
36850.00,renault,Diesel,140,1.7,6.60,130.00,110.3,54.9
36850.00,renault,Diesel,140,1.7,6.60,130.00,110.3,54.9
36850.00,renault,Diesel,150,1.7,6.60,130.00,110.3,54.9
36850.00,renault,Diesel,150,1.7,6.60,130.00,110.3,54.9
36850.00,renault,Ibrido,115,1.2,4.60,130.00,80.9,53.0
36850.00,renault,Ibrido,130,1.2,4.60,130.00,80.9,53.0
36850.00,renault,Ibrido,110,1.5,4.60,130.00,80.9,53.0
36850.00,renault,Ibrido,110,1.5,4.60,130.00,80.9,53.0
49416.00,renault,Ibrido,160,1.6,4.60,130.00,80.9,53.0
49416.00,renault,Ibrido,130,1.6,4.60,130.00,80.9,53.0
49416.00,renault,Ibrido,110,1.5,4.60,130.00,80.9,53.0
49416.00,renault,Diesel,130,1.2,4.40,130.00,96.0,60.2
49416.00,renault,Diesel,140,2.0,4.40,130.00,96.0,60.2
49416.00,renault,Diesel,110,1.5,4.40,130.00,96.0,60.2
49416.00,renault,Diesel,110,1.5,4.40,130.00,96.0,60.2
31150.00,renault,Diesel,130,1.6,4.40,130.00,96.0,60.2
31150.00,renault,Ibrido-Benzina,130,1.2,6.59,130.00,95.6,50.0
31150.00,renault,Diesel,160,2.3,6.90,130.00,139.7,73.1
31150.00,renault,Diesel,190,2.5,6.90,130.00,139.7,73.1
31150.00,renault,Diesel,190,2.5,6.90,130.00,139.7,73.1
50000.00,renault,Ibrido-Benzina,200,1.2,6.59,130.00,147.1,50.0
36990.00,renault,Diesel,110,1.5,7.20,130.00,177.0,70.0
36990.00,renault,Diesel,175,2.0,7.20,130.00,177.0,70.0
36990.00,renault,Diesel,150,2.0,7.20,130.00,177.0,70.0
44200.00,renault,Diesel,175,2.0,7.20,130.00,177.0,70.0
20240.00,renault,Diesel,240,3.0,7.20,130.00,177.0,70.0
20240.00,renault,Diesel,140,2.0,7.20,130.00,177.0,70.0
20240.00,renault,Diesel,140,2.0,7.20,130.00,177.0,70.0
20240.00,renault,Diesel,180,2.5,7.20,130.00,177.0,70.0
20240.00,renault,Diesel,235,3.5,7.20,130.00,177.0,70.0
20240.00,renault,Benzina,106,1.6,8.70,130.00,72.0,50.0
20240.00,renault,Benzina,77,1.6,5.80,130.00,72.0,50.0
20240.00,renault,Benzina,98,1.6,5.80,130.00,72.0,50.0
20240.00,renault,Diesel,115,1.2,4.40,130.00,96.0,60.2
14553.00,renault,Diesel,130,1.2,4.40,130.00,96.0,60.2
11900.00,renault,Diesel,110,1.5,4.40,130.00,96.0,60.2
11900.00,renault,Diesel,110,1.5,4.40,130.00,96.0,60.2
24800.00,renault,Diesel,110,1.5,4.40,130.00,96.0,60.2
24800.00,renault,Diesel,130,1.6,4.40,130.00,96.0,60.2
24800.00,renault,Benzina,200,1.6,6.30,130.00,147.0,50.0
24800.00,renault,Diesel,110,1.5,7.20,130.00,173.0,65.9
24800.00,renault,Diesel,150,2.0,7.20,130.00,173.0,65.9
24800.00,renault,Diesel,180,2.0,7.20,130.00,173.0,65.9
35500.00,renault,Diesel,150,2.0,7.20,130.00,173.0,65.9
41420.00,renault,Diesel,150,2.0,7.20,130.00,173.0,65.9
41420.00,renault,Diesel,235,3.0,7.20,130.00,173.0,65.9
41420.00,renault,Diesel,170,2.0,7.20,130.00,173.0,65.9
41420.00,renault,Diesel,205,2.0,7.20,130.00,173.0,65.9
41420.00,renault,Diesel,240,3.5,7.20,130.00,173.0,65.9
41420.00,renault,Benzina,571,6.8,15.30,348.00,441.3,50.0
41420.00,renault,Benzina,571,6.8,15.30,348.00,441.3,50.0
41420.00,renault,Benzina,600,6.8,15.30,348.00,441.3,50.0
41420.00,renault,Benzina,563,6.8,6.60,130.00,420.0,50.0
416250.00,rolls-royce,Benzina,571,6.6,14.70,130.00,442.0,50.0
416250.00,rolls-royce,Benzina,150,6.6,14.70,130.00,442.0,50.0
416250.00,rolls-royce,Benzina,571,6.8,15.00,130.00,419.8,90.1
660000.00,rolls-royce,Benzina,632,6.6,14.00,130.00,465.0,50.0
599900.00,rolls-royce,Benzina,220,2.0,7.40,130.00,162.0,50.0
599900.00,rolls-royce,Benzina,220,2.0,7.40,130.00,162.0,50.0
810000.00,rolls-royce,Diesel,150,2.8,10.20,130.00,92.0,50.0
429999.00,rolls-royce,Diesel,150,2.8,10.20,130.00,92.0,50.0
40100.00,saab,Metano,95,1.0,6.20,140.00,66.2,9.1
40100.00,saab,Metano,110,1.0,6.20,140.00,66.2,9.1
19900.00,santana,Metano,110,1.0,6.20,140.00,66.2,9.1
19900.00,santana,Metano,150,1.5,6.20,140.00,66.2,9.1
30615.00,seat,Metano,90,1.0,6.20,140.00,66.2,9.1
30615.00,seat,Metano,110,1.0,6.62,130.00,95.6,50.0
30615.00,seat,Metano,204,1.4,6.62,130.00,95.6,50.0
30615.00,seat,Metano,150,1.5,6.62,130.00,95.6,50.0
30615.00,seat,Metano,110,1.0,6.62,130.00,95.6,50.0
35566.00,seat,Metano,90,1.0,6.62,130.00,95.6,50.0
35566.00,seat,Metano,130,1.5,6.62,130.00,95.6,50.0
35566.00,seat,Metano,150,1.5,6.62,130.00,95.6,50.0
35566.00,seat,Metano,190,2.0,6.62,130.00,95.6,50.0
35566.00,seat,Metano,130,1.5,6.62,130.00,95.6,50.0
35566.00,seat,Metano,115,2.0,6.62,130.00,95.6,50.0
35566.00,seat,Metano,150,2.0,6.62,130.00,95.6,50.0
35566.00,seat,Diesel,110,1.0,4.70,130.00,110.3,54.9
35566.00,seat,Diesel,115,1.0,4.70,130.00,110.3,54.9
35566.00,seat,Diesel,150,1.5,4.70,130.00,110.3,54.9
35566.00,seat,Diesel,150,1.5,4.70,130.00,110.3,54.9
42300.00,seat,Diesel,190,2.0,4.70,130.00,110.3,54.9
42300.00,seat,Diesel,115,2.0,4.70,130.00,110.3,54.9
42300.00,seat,Diesel,150,2.0,4.70,130.00,110.3,54.9
42300.00,seat,Diesel,150,2.0,4.70,130.00,110.3,54.9
42300.00,seat,Diesel,150,2.0,4.70,130.00,110.3,54.9
42300.00,seat,Mild Ibrido,110,1.0,6.61,130.00,110.3,50.0
42300.00,seat,Mild Ibrido,150,1.5,6.61,130.00,110.3,50.0
42300.00,seat,Mild Ibrido,110,1.0,6.61,130.00,110.3,50.0
42300.00,seat,Mild Ibrido,90,1.0,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,130,1.5,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,150,1.5,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,190,2.0,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,204,1.4,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,130,1.5,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,115,2.0,6.61,130.00,110.3,50.0
33305.00,seat,Mild Ibrido,150,2.0,6.61,130.00,110.3,50.0
33305.00,seat,Benzina,115,1.0,5.20,130.00,91.9,50.0
33305.00,seat,Benzina,115,1.0,5.20,130.00,91.9,50.0
33305.00,seat,Benzina,86,1.2,5.20,130.00,91.9,50.0
33305.00,seat,Benzina,110,1.2,5.20,130.00,91.9,50.0
37500.00,seat,Benzina,125,1.4,5.20,130.00,91.9,50.0
37500.00,seat,Diesel,125,1.4,6.10,130.00,103.0,60.2
37500.00,seat,Diesel,211,2.0,6.10,130.00,103.0,60.2
37500.00,seat,Diesel,211,2.0,6.10,130.00,103.0,60.2
37500.00,seat,Diesel,105,1.6,6.10,130.00,103.0,60.2
5000.00,seat,Diesel,140,2.0,6.10,130.00,103.0,60.2
5000.00,seat,Diesel,170,2.0,6.10,130.00,103.0,60.2
5000.00,seat,Diesel,140,2.0,6.10,130.00,103.0,60.2
5000.00,seat,Benzina,310,2.0,7.30,130.00,228.0,50.0
